time,open,high,low,close,volume,ema200,close_1h,valid_long,valid_short,range_high,range_low
2026-04-09 10:45:00,71373.3,71430.0,71365.0,71369.9,278.889,69710.02865133426,71234.7,False,False,72858.5,70428.0
2026-04-09 10:50:00,71369.9,71369.9,71267.8,71294.7,252.369,69710.02865133426,71234.7,False,False,72858.5,70428.0
2026-04-09 10:55:00,71294.7,71329.9,71234.7,71234.7,227.697,69710.02865133426,71234.7,False,False,72858.5,70428.0
2026-04-09 11:00:00,71234.7,71317.0,71212.6,71278.9,281.613,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:05:00,71278.9,71286.0,71209.0,71223.3,286.674,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:10:00,71223.4,71223.4,71137.0,71159.9,587.461,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:15:00,71159.9,71179.0,71089.1,71179.0,474.41,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:20:00,71179.0,71199.0,71121.0,71141.7,274.904,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:25:00,71141.6,71141.7,71007.8,71039.9,644.403,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:30:00,71039.9,71134.3,71039.9,71093.5,290.647,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:35:00,71093.5,71152.9,71051.4,71143.7,235.271,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:40:00,71143.8,71183.8,71110.6,71136.0,176.584,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:45:00,71135.9,71186.4,71126.5,71177.1,169.802,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:50:00,71177.1,71187.8,71151.1,71152.4,119.28,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 11:55:00,71152.4,71152.5,71097.6,71109.9,153.512,69723.9577194802,71109.9,False,False,72858.5,70428.0
2026-04-09 12:00:00,71109.9,71180.0,71109.9,71163.0,198.214,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:05:00,71163.1,71207.6,71135.0,71192.4,177.391,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:10:00,71192.5,71219.7,71161.8,71161.9,229.555,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:15:00,71162.0,71214.3,71124.1,71124.1,216.362,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:20:00,71124.1,71124.2,70978.8,71068.8,617.35,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:25:00,71068.8,71299.6,71065.2,71236.7,607.465,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:30:00,71236.7,71261.4,71129.0,71191.3,461.895,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:35:00,71191.3,71236.9,71090.9,71115.7,246.165,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:40:00,71115.7,71257.9,71091.5,71170.1,348.529,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:45:00,71170.1,71199.1,71060.0,71125.0,205.573,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:50:00,71125.0,71188.0,71118.2,71167.5,142.555,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 12:55:00,71167.5,71264.3,71167.4,71245.0,234.471,69739.0924685401,71245.0,False,False,72858.5,70428.0
2026-04-09 13:00:00,71244.9,71320.0,71130.0,71142.4,457.89,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:05:00,71142.4,71157.2,71072.1,71100.0,347.027,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:10:00,71099.9,71102.3,71067.5,71077.3,230.854,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:15:00,71077.3,71109.7,71070.0,71087.6,222.28,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:20:00,71087.6,71092.7,71027.8,71077.1,229.263,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:25:00,71077.0,71114.2,71062.0,71070.0,195.986,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:30:00,71070.0,71128.4,70868.0,70955.0,1226.698,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:35:00,70955.0,71073.1,70765.6,70913.7,1564.012,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:40:00,70913.7,70929.0,70777.0,70856.6,963.895,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:45:00,70856.7,70880.0,70710.0,70850.3,900.773,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:50:00,70850.3,70850.3,70703.9,70705.1,854.198,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 13:55:00,70705.1,70798.1,70590.0,70765.2,1850.822,69749.30249372876,70765.2,False,False,72858.5,70428.0
2026-04-09 14:00:00,70765.2,70795.2,70672.0,70747.3,857.307,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:05:00,70747.2,70752.0,70637.9,70653.9,479.302,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:10:00,70653.8,70823.3,70606.2,70750.0,773.139,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:15:00,70750.1,70795.7,70550.0,70579.0,972.069,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:20:00,70579.0,70677.9,70568.1,70663.8,503.472,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:25:00,70663.8,70675.0,70470.2,70603.9,866.767,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:30:00,70603.9,70653.7,70565.0,70622.2,452.838,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:35:00,70622.2,70791.5,70571.5,70771.7,848.764,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:40:00,70771.6,70875.0,70762.0,70849.7,846.174,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:45:00,70849.6,70999.0,70849.6,70991.1,1020.997,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:50:00,70991.1,71224.5,70991.0,71119.4,1876.21,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 14:55:00,71119.4,71200.0,71036.9,71083.5,853.709,69762.57809080608,71083.5,False,False,72858.5,70428.0
2026-04-09 15:00:00,71083.4,71119.7,70977.0,71024.9,605.495,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:05:00,71025.0,71045.6,70888.0,70892.0,814.15,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:10:00,70892.3,71333.3,70887.8,71300.5,1819.123,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:15:00,71300.5,71526.8,71291.4,71355.7,2109.946,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:20:00,71355.6,71630.0,71351.6,71437.6,2018.961,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:25:00,71437.6,71437.6,71298.0,71302.2,708.778,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:30:00,71302.4,72222.0,71252.6,72185.9,5916.53,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:35:00,72185.9,72222.0,71793.0,71840.1,4404.131,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:40:00,71840.2,72060.0,71837.3,72045.3,1554.328,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:45:00,72045.4,72320.0,72008.3,72071.1,2493.039,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:50:00,72071.1,72208.2,72038.0,72195.8,1134.157,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 15:55:00,72195.9,72320.0,72035.5,72108.0,2493.193,69785.91562224085,72108.0,False,False,72858.5,70428.0
2026-04-09 16:00:00,72108.0,72377.4,72108.0,72268.9,2120.513,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:05:00,72269.0,72269.0,72011.7,72086.6,1595.794,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:10:00,72086.6,72281.0,72083.7,72138.0,1313.229,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:15:00,72138.0,72360.0,72110.0,72283.4,1052.134,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:20:00,72283.4,72309.6,72059.7,72132.1,793.179,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:25:00,72132.1,72190.2,72010.0,72023.2,747.474,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:30:00,72023.2,72032.0,71900.0,71903.2,1363.298,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:35:00,71903.1,71980.0,71735.0,71820.0,1293.141,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:40:00,71819.9,71943.3,71770.0,71933.0,1056.455,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:45:00,71933.0,71957.5,71688.8,71788.9,1060.08,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:50:00,71788.8,71900.0,71768.2,71850.9,458.79,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 16:55:00,71850.8,72052.4,71850.8,72048.0,844.659,69808.42392450712,72048.0,False,False,72858.5,70428.0
2026-04-09 17:00:00,72048.1,72500.0,72028.2,72433.4,2713.597,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:05:00,72433.5,72493.2,72339.3,72411.6,1330.713,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:10:00,72411.5,72473.1,72364.3,72442.6,899.434,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:15:00,72442.6,72517.9,72376.2,72388.9,838.606,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:20:00,72388.8,72443.9,72230.1,72332.2,1510.589,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:25:00,72332.1,72343.5,72171.5,72299.8,1029.776,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:30:00,72299.7,72299.8,72055.0,72148.4,972.261,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:35:00,72148.3,72476.3,72148.3,72408.4,893.329,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:40:00,72408.4,72465.0,72300.0,72381.6,1060.64,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:45:00,72381.6,72435.6,72293.0,72333.7,640.162,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:50:00,72333.7,72357.3,72219.3,72315.5,506.104,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 17:55:00,72315.5,72324.6,72217.5,72306.9,330.764,69833.28438296974,72306.9,False,False,72858.5,70428.0
2026-04-09 18:00:00,72307.0,72339.0,71813.2,71885.2,1794.727,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:05:00,71885.3,72010.4,71863.9,71968.9,729.564,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:10:00,71968.8,72012.3,71849.5,71856.9,477.752,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:15:00,71857.0,71965.8,71822.0,71895.9,492.732,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:20:00,71895.0,71895.1,71730.0,71822.3,660.099,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:25:00,71822.4,71917.4,71759.8,71869.5,638.134,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:30:00,71869.4,71906.2,71705.0,71827.7,505.06,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:35:00,71827.8,71902.8,71813.5,71867.7,321.054,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:40:00,71867.8,71922.9,71763.1,71820.0,472.383,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:45:00,71820.1,71860.0,71715.0,71849.6,276.776,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:50:00,71849.7,71874.2,71803.9,71838.5,284.526,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 18:55:00,71838.4,71880.0,71814.2,71849.3,258.223,69853.3442398556,71849.3,False,False,72858.5,70428.0
2026-04-09 19:00:00,71849.3,71924.4,71800.0,71887.9,387.168,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:05:00,71888.0,72063.1,71840.0,72016.2,768.322,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:10:00,72016.2,72100.0,71943.4,71993.4,779.584,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:15:00,71993.3,72059.8,71879.9,71905.0,1343.4,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:20:00,71905.1,71920.2,71737.1,71753.5,530.986,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:25:00,71753.5,71807.4,71701.3,71785.0,310.488,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:30:00,71785.0,71929.8,71779.4,71818.3,319.956,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:35:00,71818.2,71925.0,71777.8,71924.9,162.52,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:40:00,71924.9,72118.7,71911.1,72072.7,1190.552,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:45:00,72072.8,72222.0,72072.7,72193.8,1228.999,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:50:00,72193.8,72267.3,72114.0,72156.2,596.359,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 19:55:00,72156.1,72156.1,71953.6,72055.9,923.109,69875.26021756849,72055.9,False,False,72517.9,70428.0
2026-04-09 20:00:00,72055.8,72139.1,72010.6,72055.5,525.922,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:05:00,72055.6,72055.6,71945.0,71991.5,371.287,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:10:00,71991.5,72150.0,71969.1,72142.6,270.771,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:15:00,72142.6,72250.0,72124.2,72221.2,455.299,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:20:00,72221.1,72301.0,72216.7,72278.4,372.122,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:25:00,72278.1,72316.1,72224.2,72254.6,255.16,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:30:00,72254.6,72408.6,72213.9,72404.7,738.95,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:35:00,72404.7,72419.8,72331.2,72349.8,341.872,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:40:00,72349.8,72405.6,72322.4,72387.5,229.554,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:45:00,72387.5,72387.6,72288.8,72294.5,222.504,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:50:00,72294.5,72338.0,72248.3,72338.0,206.434,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 20:55:00,72337.9,72379.6,72312.7,72377.6,207.729,69900.15912087625,72377.6,False,False,72517.9,70428.0
2026-04-09 21:00:00,72377.6,72449.0,72302.4,72421.0,265.248,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:05:00,72420.9,72666.6,72234.3,72234.4,2441.771,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:10:00,72234.3,72325.6,72156.2,72306.2,753.312,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:15:00,72306.1,72335.6,72230.0,72235.4,264.804,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:20:00,72235.3,72267.2,72109.8,72267.2,361.25,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:25:00,72267.1,72280.8,72142.6,72142.6,301.509,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:30:00,72142.7,72225.3,72102.5,72212.5,251.341,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:35:00,72212.5,72253.4,72158.6,72179.6,167.151,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:40:00,72179.6,72424.7,72179.6,72420.3,571.458,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:45:00,72420.5,72442.6,72322.7,72367.5,242.534,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:50:00,72367.5,72367.5,72244.7,72244.7,180.603,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 21:55:00,72244.7,72267.3,72188.1,72230.1,182.906,69923.34261221082,72230.1,False,False,72666.6,70428.0
2026-04-09 22:00:00,72230.2,72384.7,72217.8,72354.4,349.807,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:05:00,72354.5,72364.3,72266.1,72361.2,279.489,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:10:00,72361.3,72490.6,72339.9,72470.5,392.152,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:15:00,72470.5,73128.0,72464.2,72773.9,6943.922,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:20:00,72774.0,72777.0,72687.5,72758.3,851.194,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:25:00,72758.3,72760.0,72548.4,72592.1,907.1,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:30:00,72592.1,72600.0,72382.1,72473.0,1343.552,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:35:00,72473.0,72473.1,72311.2,72325.8,806.896,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:40:00,72325.8,72416.0,72255.1,72284.1,488.728,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:45:00,72284.1,72447.3,72211.1,72381.3,728.351,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:50:00,72381.4,72381.4,72052.0,72187.7,1021.059,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 22:55:00,72187.6,72197.3,71911.1,71911.2,1141.577,69943.12228771122,71911.2,False,False,73128.0,70428.0
2026-04-09 23:00:00,71911.1,71999.0,71800.1,71856.1,1370.002,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:05:00,71856.0,71995.4,71846.2,71908.8,647.552,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:10:00,71908.8,71947.1,71720.0,71775.1,646.004,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:15:00,71775.0,71837.6,71539.9,71811.1,2237.407,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:20:00,71811.1,71886.0,71750.6,71774.3,712.518,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:25:00,71774.3,71850.0,71730.0,71748.9,391.399,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:30:00,71748.9,71748.9,71582.8,71707.9,803.336,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:35:00,71707.8,71801.1,71654.1,71792.9,586.091,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:40:00,71793.0,71815.1,71730.1,71730.1,363.253,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:45:00,71730.1,71758.3,71656.7,71750.3,412.256,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:50:00,71750.3,71794.7,71690.0,71769.3,376.531,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-09 23:55:00,71769.3,71780.3,71704.4,71750.4,289.307,69961.10515052007,71750.4,False,False,73128.0,70428.0
2026-04-10 00:00:00,71750.4,71826.9,71711.4,71776.5,598.566,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:05:00,71776.4,71849.1,71690.0,71790.4,659.77,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:10:00,71790.4,71866.2,71668.5,71782.0,684.462,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:15:00,71782.0,71782.0,71586.2,71586.3,628.888,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:20:00,71586.3,71686.5,71546.0,71625.3,587.621,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:25:00,71625.3,71815.3,71573.0,71800.1,624.917,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:30:00,71800.0,71939.8,71765.1,71845.9,741.812,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:35:00,71846.0,71929.6,71749.9,71830.0,530.713,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:40:00,71829.9,71921.0,71804.0,71896.9,276.731,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:45:00,71897.0,71960.0,71830.0,71900.1,381.127,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:50:00,71900.0,71995.8,71885.0,71922.0,360.324,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 00:55:00,71921.9,71936.5,71831.1,71932.3,323.04,69980.71902961937,71932.3,False,False,73128.0,70428.0
2026-04-10 01:00:00,71932.3,71932.4,71801.8,71831.2,433.422,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:05:00,71831.1,71928.0,71778.5,71925.8,360.752,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:10:00,71925.7,72045.4,71892.6,71959.4,489.063,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:15:00,71959.5,72010.6,71908.8,71966.8,294.038,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:20:00,71966.7,71974.4,71620.6,71818.1,680.965,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:25:00,71818.2,71861.9,71752.1,71834.0,691.006,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:30:00,71833.9,72169.3,71816.2,72138.4,1311.474,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:35:00,72138.5,72331.0,72126.7,72265.0,1565.482,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:40:00,72264.9,72350.0,72212.8,72263.3,1106.641,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:45:00,72263.3,72263.4,72173.9,72191.5,379.389,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:50:00,72191.5,72327.6,72172.6,72178.5,511.116,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 01:55:00,72178.6,72205.7,72104.1,72124.0,412.259,70002.04520842913,72124.0,False,False,73128.0,70428.0
2026-04-10 02:00:00,72124.0,72215.0,72081.7,72089.8,613.663,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:05:00,72089.7,72247.1,72085.0,72207.2,416.063,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:10:00,72207.1,72255.0,72138.0,72187.1,320.532,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:15:00,72187.2,72223.6,72141.8,72165.4,259.068,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:20:00,72165.4,72182.2,72150.0,72150.1,131.504,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:25:00,72150.0,72208.9,72126.5,72140.4,143.101,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:30:00,72140.4,72193.0,72100.0,72145.7,189.204,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:35:00,72145.7,72165.9,72114.3,72130.8,158.863,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:40:00,72130.9,72148.2,72086.0,72121.6,212.748,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:45:00,72121.5,72121.6,71953.7,71964.9,506.687,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:50:00,71964.9,72000.0,71882.3,71958.5,755.134,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 02:55:00,71958.4,71959.8,71900.0,71926.3,344.875,70021.19202227562,71926.3,False,False,73128.0,70428.0
2026-04-10 03:00:00,71926.2,71993.0,71890.0,71925.9,644.35,70039.55528573557,71866.7,False,False,73128.0,70428.0
2026-04-10 03:05:00,71925.9,71950.6,71850.5,71881.5,341.31,70039.55528573557,71866.7,False,False,73128.0,70428.0
2026-04-10 03:10:00,71881.4,71890.0,71817.5,71824.2,304.274,70039.55528573557,71866.7,False,False,73128.0,70428.0
2026-04-10 03:15:00,71824.3,71904.5,71805.2,71866.7,181.21,70039.55528573557,71866.7,False,False,73128.0,70428.0
2026-04-10 03:20:00,71866.6,71878.0,71803.3,71823.1,157.463,70039.55528573557,71866.7,False,False,73128.0,70428.0
